Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,Pressure (psi),Temperature (°C),Flow Rate (barrels/day),Vibration Level (mm/s),Corrosion Level (mm/year),Last Maintenance Date,Авария
20100003,18021,2010,2010-02-22 10:38:00,32035,LDH ENERGY PIPELINE L.P.,W. TX. NGL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,BIG SPRING,HOWARD,TX,32.22471,-101.4044,CORROSION,EXTERNAL,1.0,116.0,0.0,1.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,2360.0,0.0,0.0,0.0,24500.0,26860,903.0,59.0,88354.0,1.7,1.4,2023-07-19,1.0
20100006,17891,2010,2010-02-22 10:56:00,31684,CONOCOPHILLIPS,NORTH SPOKANE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,SPOKANE,SPOKANE,WA,47.71696,-117.35583,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.71,,0.0,0.71,NO,NO,NO,,,0.0,,,,,,,,,,,,,500.0,90.0,0.0,2200.0,6000.0,0.0,8790,952.0,68.0,108497.0,1.3,1.0,2023-05-08,1.0
20100007,17296,2010,2010-02-23 23:30:00,32109,ONEOK NGL PIPELINE LP,HEARTLAND COUNCIL BLUFFS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,COUNCIL BLUFFS,POTTAWATAMIE,IA,41.21235,-95.8301,INCORRECT OPERATION,INCORRECT VALVE POSITION,28.0,0.0,0.0,28.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,2286.0,0.0,0.0,126721.0,0.0,129007,962.0,55.0,90108.0,1.4,1.2,2022-03-07,1.0
20100008,19253,2010,2010-02-25 04:50:00,32109,ONEOK NGL PIPELINE LP,"10"" PIPELINE FROM HWY 64 JCT. TO MEDFORD PLANT",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,RAW FEED,POND CREEK,GRANT,OK,36.6659,-97.8846,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,13718.0,0.0,0.0,13718.0,NO,NO,YES,2/25/2010 6:45,3/22/2010 4:52,5.0,,,,,,,,,,,,,966352.0,622934.0,7500.0,3000.0,0.0,0.0,1599786,1088.0,53.0,43987.0,1.7,1.2,2025-01-29,1.0
20100010,18409,2010,2010-02-25 10:00:00,2552,COLONIAL PIPELINE CO,,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,,,NC,35.48354,-80.7357,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.55,0.0,0.55,0.0,NO,NO,,,,,,,,,,,,,,,,,15200.0,50.0,0.0,0.0,0.0,700.0,15950,994.0,56.0,110271.0,2.1,0.4,2022-03-06,1.0
20100014,17569,2010,2010-03-01 08:10:00,12470,MID - VALLEY PIPELINE CO,LONGVIEW STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,LONGVIEW,GREGG,TX,32.48325,-94.83034,CORROSION,INTERNAL,198.0,0.0,196.0,2.0,NO,NO,YES,3/1/2010 8:12,3/1/2010 14:00,0.0,,,,,,,,,,,,,1134.0,150.0,0.0,11470.0,3264.0,0.0,16018,821.0,69.0,119909.0,3.0,0.9,2022-12-28,1.0
20100011,17630,2010,2010-03-01 09:16:00,15774,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,CLEARBROOK TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CLEARBROOK,CLEARWATER,MN,47.68857,-95.41732,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,3.0,0.0,3.0,0.0,NO,NO,YES,3/1/2010 9:17,3/1/2010 12:03,0.0,,,,,,,,,,,,,0.0,80.0,0.0,0.0,3000.0,16000.0,19080,1063.0,66.0,70746.0,2.6,0.9,2022-11-07,1.0
20100002,19837,2010,2010-03-01 11:50:00,31672,"CHAPARRAL ENERGY, LLC",,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),,,HAYNE,SEWARD,KS,37.10847,-100.80037,ALL OTHER CAUSES,MISCELLANEOUS,2.99,,0.0,2.99,NO,NO,YES,3/1/2010 11:51,3/5/2010 2:00,0.0,,,,,,,,,,,,,3500.0,10.0,0.0,0.0,0.0,0.0,3510,1083.0,72.0,80764.0,2.0,1.0,2024-11-18,1.0
20100020,17733,2010,2010-03-03 22:20:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,,OFFSHORE,,CRUDE OIL,,,,,,28.10406,-90.79238,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.5,0.0,0.0,0.5,NO,NO,NO,,,0.0,,,,,,,,,,,,,100.0,75.0,0.0,598.0,0.0,0.0,773,991.0,56.0,96491.0,2.9,1.4,2024-08-03,1.0
20100012,15228,2010,2010-03-04 05:30:00,2552,COLONIAL PIPELINE CO,LAKE CHARLES LINE 1 DYNATROL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,SULPHUR,CALCASIEU,LA,30.16801,-93.34001,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,7.88,0.0,7.08,0.8,NO,NO,YES,3/4/2010 5:30,3/4/2010 7:30,,,,,,,,,,,,,,7000.0,500.0,13000.0,15000.0,27000.0,2500.0,65000,805.0,74.0,72635.0,1.0,1.4,2024-03-15,1.0
20100015,18518,2010,2010-03-04 23:00:00,4906,EXXONMOBIL PIPELINE CO,SORRENTO DOME,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPYLENE,SORRENTO,ASCENSION,LA,30.17319,-90.78774,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.31,,0.0,0.31,NO,NO,YES,3/4/2010 23:00,3/5/2010 10:00,0.0,,,,,,,,,,,,,13500.0,94.0,0.0,0.0,0.0,0.0,13594,980.0,70.0,106235.0,2.7,0.7,2022-05-02,1.0
20100013,17335,2010,2010-03-08 11:01:00,15156,SINCLAIR TRANSPORTATION COMPANY,MID-CONTINENT PIPELINE SYSTEM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,CARROLLTON,CARROLL,MO,39.36359,-93.45965,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,84.0,0.0,83.0,1.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,90.0,0.0,5849.0,5348.0,0.0,11287,960.0,42.0,66641.0,2.1,1.4,2024-02-03,1.0
20100061,17416,2010,2010-03-08 11:30:00,22610,"MAGELLAN PIPELINE COMPANY, LP",KANSAS CITY STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,KANSAS CITY,WYANDOTTE,KS,39.13844,-94.60013,NATURAL FORCE DAMAGE,TEMPERATURE,168.0,0.0,75.0,93.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,11625.0,0.0,1000.0,72995.0,0.0,85620,857.0,42.0,91885.0,1.2,1.0,2024-01-27,1.0
20100022,17722,2010,2010-03-09 11:25:00,18718,SUNOCO PIPELINE L.P.,TEXOMA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,LONGVIEW,GREGG,TX,32.48248,-94.8391,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,,0.5,0.5,NO,NO,NO,,,,,,,,,,,,,,,,2500.0,39.0,0.0,2500.0,0.0,0.0,5039,950.0,41.0,96958.0,2.0,1.4,2023-08-12,1.0
20100023,17723,2010,2010-03-09 14:15:00,18718,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.06839,-96.47081,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.0,,0.05,0.95,NO,NO,NO,,,,,,,,,,,,,,,,17019.0,78.0,0.0,7967.0,1000.0,0.0,26064,1072.0,79.0,118069.0,1.7,0.7,2023-11-12,1.0
20100034,18573,2010,2010-03-11 10:00:00,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",SUPERIOR TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,SUPERIOR,DOUGLAS,WI,46.68889,-92.05972,NATURAL FORCE DAMAGE,TEMPERATURE,0.75,0.0,0.75,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,1000.0,60.0,0.0,5000.0,2000.0,0.0,8060,1046.0,65.0,90993.0,2.7,1.4,2022-04-04,1.0
20100035,17406,2010,2010-03-14 22:04:00,22610,"MAGELLAN PIPELINE COMPANY, LP",MILFORD TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,MILFORD,DICKINSON,IA,43.29183,-95.15157,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,115.0,0.0,45.0,70.0,NO,NO,YES,3/14/2010 22:05,3/17/2010 15:15,0.0,,,,,,,,,,,,,50.0,9000.0,2500.0,340000.0,160000.0,0.0,511550,835.0,59.0,42368.0,1.1,0.8,2022-05-31,1.0
20100043,17724,2010,2010-03-15 09:30:00,18718,SUNOCO PIPELINE L.P.,COMYN STATION,ONSHORE,TANK,CRUDE OIL,,,COMYN,COMANCHE,TX,32.07267,-98.46948,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.12,,0.0,0.12,NO,NO,NO,,,,,,,,,,,,,,,,0.0,10.0,0.0,755.0,0.0,0.0,765,941.0,51.0,95766.0,1.1,1.0,2023-03-01,1.0
20100019,17461,2010,2010-03-15 10:00:00,30829,"TEPPCO CRUDE PIPELINE, LLC",,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HOBBS,LEA,NM,32.652,-103.1393,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,0.0,2.0,0.0,NO,NO,NO,,,,,,,,,,,,,,,,1000.0,160.0,0.0,0.0,0.0,0.0,1160,1087.0,62.0,92921.0,2.1,0.6,2022-05-29,1.0
20100039,15197,2010,2010-03-15 15:55:00,18718,SUNOCO PIPELINE L.P.,SATTERWHITE JUNCTION,ONSHORE,UNDERGROUND,CRUDE OIL,,,WHITE OAK,GREGG,TX,32.52582,-94.86381,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.6,,0.0,0.6,NO,NO,YES,3/15/2010 16:00,3/15/2010 18:30,,,,,,,,,,,,,,,46.0,,10999.0,452.0,,11497,857.0,61.0,71024.0,1.1,1.3,2024-01-30,1.0
20100042,15676,2010,2010-03-16 11:10:00,18092,"SFPP, LP",LS 20,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,SACRAMENTO,SACRAMENTO,CA,38.5997,-121.4483,CORROSION,INTERNAL,48.0,0.0,5.12,42.88,NO,NO,YES,3/16/2010 11:16,3/18/2010 1:16,0.0,,,,,,,,,,,,,60000.0,490.0,0.0,70000.0,299510.0,50000.0,480000,853.0,76.0,59508.0,1.5,1.5,2024-06-13,1.0
20100041,18578,2010,2010-03-18 15:30:00,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,CUSHING TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,CUSHING,PAYNE,OK,35.95885,-96.75655,CORROSION,EXTERNAL,7.0,0.0,7.0,0.0,NO,NO,YES,3/18/2010 16:00,,0.0,,,,,,,,,,,,,25000.0,0.0,0.0,6000.0,5000.0,18000.0,54000,902.0,43.0,94021.0,1.1,0.9,2023-04-13,1.0
20100048,17901,2010,2010-03-20 12:03:00,31325,PACIFIC PIPELINE SYSTEM LLC,KELLEY PUMP STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,METTLER,KERN,CA,35.01937,-119.06305,CORROSION,INTERNAL,240.0,0.0,240.0,0.0,NO,NO,YES,3/20/2010 12:53,3/23/2010 17:00,0.0,,,,,,,,,,,,,0.0,800.0,0.0,2000.0,8000.0,6000.0,16800,846.0,74.0,79734.0,1.3,0.5,2023-12-17,1.0
20100044,17525,2010,2010-03-21 01:00:00,31189,BP PIPELINE (NORTH AMERICA) INC.,MOKENA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MOKENA,WILL,IL,41.5569,-87.8861,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,90.0,0.0,90.0,0.0,NO,NO,YES,3/21/2010 8:45,3/24/2010 8:00,0.0,,,,,,,,,,,,,12000.0,6500.0,0.0,120000.0,20000.0,0.0,158500,923.0,69.0,113847.0,1.5,0.8,2022-06-26,1.0
20100051,18935,2010,2010-03-22 13:30:00,31189,BP PIPELINE (NORTH AMERICA) INC.,TEXAS CITY CRUDE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,TEXAS CITY,GALVESTON,TX,29.39972,-94.96417,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.47,0.0,0.47,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,70000.0,30.0,0.0,36000.0,0.0,0.0,106030,1028.0,65.0,48308.0,1.2,0.8,2025-02-03,1.0
20100046,18410,2010,2010-03-23 14:00:00,2552,COLONIAL PIPELINE CO,BATON ROUGE STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,JACKSON,EAST FELICIANA,LA,30.71121,-91.28349,CORROSION,INTERNAL,1.35,0.0,1.35,0.0,NO,NO,,,,,,,,,,,,,,,,,166.0,107.0,0.0,4500.0,0.0,0.0,4773,928.0,40.0,86175.0,2.1,1.2,2024-11-02,1.0
20100050,17884,2010,2010-03-23 18:30:00,31684,CONOCOPHILLIPS,LOUISIANA GATHERING SYSTEM,ONSHORE,ABOVEGROUND,CRUDE OIL,,,WESTLAKE,CALCASIEU PARISH,LA,30.241,-93.27546,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,,0.24,0.0,NO,NO,YES,3/23/2010 18:30,3/23/2010 21:26,,,,,,,,,,,,,,500.0,20.0,0.0,2000.0,1000.0,0.0,3520,1036.0,40.0,43343.0,2.0,1.1,2024-03-04,1.0
20100049,18576,2010,2010-03-24 08:00:00,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,CUSHING TERMINAL SOUTH,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CUSHING,LINCOLN,OK,35.93985,-96.75629,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.25,0.0,0.25,0.0,NO,NO,,,,,,,,,,,,,,,,,600.0,0.0,0.0,400.0,350.0,0.0,1350,868.0,61.0,99638.0,1.1,1.0,2023-09-29,1.0
20100040,18002,2010,2010-03-24 13:30:00,15674,PLANTATION PIPE LINE CO,,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BATON ROUGE,EAST BATON ROUGE,LA,30.54741,-90.16677,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.47,,0.47,0.0,NO,NO,,,,,,,,,,,,,,,,,400.0,415.0,0.0,3400.0,0.0,0.0,4215,885.0,68.0,101389.0,1.2,0.4,2024-09-20,1.0
20100054,15114,2010,2010-03-25 13:42:00,18779,"SUNOCO, INC (R&M)",PHILADELPHIA REFINERY - WEST YARD,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,VACUUM GAS OIL (VGO),PHILADELPHIA,PHILADELPHIA,PA,39.91934,-75.20447,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1700.0,0.0,1699.0,1.0,NO,NO,YES,3/25/2010 18:00,3/28/2010 16:00,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100000.0,0.0,100000,893.0,44.0,83919.0,1.2,0.9,2022-11-09,1.0
20100045,15592,2010,2010-03-25 17:36:00,31563,"WHITECAP PIPE LINE COMPANY, L.L.C.",,OFFSHORE,,CRUDE OIL,,,,,,28.68555,-91.04555,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,5.7,0.0,0.0,5.7,NO,NO,YES,3/26/2010 13:20,5/1/2010 14:30,0.0,,,,,,,,,,,,,2200000.0,1260.0,0.0,0.0,0.0,0.0,2201260,838.0,75.0,102752.0,1.9,1.1,2023-06-21,1.0
20100027,17896,2010,2010-03-26 13:50:00,31684,CONOCOPHILLIPS,"LO-01, LINE O",ONSHORE,ABOVEGROUND,CRUDE OIL,,,BORGER,,TX,35.68463,-101.35898,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.71,0.0,0.6,0.11,NO,NO,YES,3/26/2010 13:50,3/26/2010 14:50,,,,,,,,,,,,,,0.0,58.0,0.0,0.0,30000.0,0.0,30058,1049.0,49.0,119605.0,2.3,0.4,2023-11-15,1.0
20100097,17728,2010,2010-03-27 22:30:00,5320,PROGRESS ENERGY,BARTOW ANCLOTE PIPELINE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NO 6 FUEL OIL,ST PETERSBURG,PINELLAS,FL,27.86028,-82.59958,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,286.0,,191.0,95.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,15000.0,75000.0,0.0,212000.0,100000.0,35000.0,437000,1022.0,49.0,63289.0,2.9,0.9,2024-05-23,1.0
20100055,17885,2010,2010-03-29 10:15:00,31684,CONOCOPHILLIPS,CLIFTON RIDGE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SULPHUR,CALCASIEU,LA,30.15957,-93.33989,CORROSION,INTERNAL,0.6,,0.6,0.0,NO,NO,YES,3/29/2010 10:15,3/29/2010 18:00,0.0,,,,,,,,,,,,,10000.0,30.0,0.0,5000.0,1100.0,0.0,16130,803.0,55.0,91991.0,2.9,1.4,2024-09-01,1.0
20100059,17290,2010,2010-03-29 18:45:00,1845,"BUCKEYE PARTNERS, LP",,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,BOURBONNAIS,KANKAKEE,IL,41.1784,-87.8504,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,40.0,,40.0,0.0,NO,NO,YES,3/29/2010 18:48,3/31/2010 12:05,0.0,,,,,,,,,,,,,6900.0,1140.0,0.0,22550.0,84700.0,0.0,115290,959.0,66.0,106387.0,2.2,0.8,2023-09-15,1.0
20100058,16748,2010,2010-03-30 14:00:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,EAST LEG BLUE LINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,SALISBURY,CHARITON,MO,39.46308,-92.87136,NATURAL FORCE DAMAGE,EARTH MOVEMENT,656.0,0.0,0.0,656.0,NO,NO,YES,3/30/2010 14:07,4/2/2010 17:20,16.0,,,,,,,,,,,,,81600.0,29000.0,0.0,0.0,0.0,0.0,110600,832.0,72.0,110588.0,2.1,1.4,2024-01-23,1.0
20100052,18411,2010,2010-03-31 09:00:00,2552,COLONIAL PIPELINE CO,HANCOCK STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,CHARLOTTE COURTHOUSE,CHARLOTTE,VA,37.15778,-78.835,NATURAL FORCE DAMAGE,TEMPERATURE,1.2,0.0,1.2,0.0,NO,NO,NO,,,,,,,,,,,,,,,,30.0,140.0,0.0,56000.0,67226.0,0.0,123396,864.0,72.0,109449.0,1.4,0.6,2024-06-18,1.0
20100063,18179,2010,2010-04-03 14:55:00,31720,KINDER MORGAN PIPELINES (USA) INC,PLATTE PIPE LINE CO.,ONSHORE,ABOVEGROUND,CRUDE OIL,,,GOWER,BUCHANAN,MO,39.64343,-94.61827,CORROSION,INTERNAL,20.0,,20.0,0.0,NO,NO,YES,4/3/2010 14:56,4/3/2010 18:55,0.0,,,,,,,,,,,,,90000.0,240.0,0.0,51000.0,48000.0,0.0,189240,811.0,70.0,43373.0,1.0,0.4,2023-12-23,1.0
20100056,17412,2010,2010-04-05 07:55:00,22610,"MAGELLAN PIPELINE COMPANY, LP",WEST TULSA TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,TULSA,TULSA,OK,36.13252,-96.02906,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.12,0.0,0.12,0.0,NO,NO,,,,,,,,,,,,,,,,,8000.0,12.0,0.0,0.0,0.0,0.0,8012,834.0,62.0,65351.0,1.8,1.1,2023-06-03,1.0
20110155,17221,2010,2010-04-05 09:10:00,32483,"BRIDGER LAKE, LLC",BRIDGER LAKE,ONSHORE,UNDERGROUND,CRUDE OIL,,,ROBERTSON,UINTA,WY,41.184974,-110.410612,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.0,0.0,0.0,0.0,YES,NO,YES,4/5/2010 9:10,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4000000.0,4000000,914.0,46.0,43267.0,2.4,0.7,2022-09-24,1.0
20100065,17718,2010,2010-04-05 23:00:00,18718,SUNOCO PIPELINE L.P.,BAD CREEK STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,PHAROAH,OKFUSKEE,OK,35.42148,-96.14583,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,,3.0,0.0,NO,NO,YES,4/5/2010 23:00,4/6/2010 11:00,0.0,,,,,,,,,,,,,2901.0,249.0,0.0,4665.0,0.0,0.0,7815,874.0,68.0,47543.0,2.5,1.3,2024-01-04,1.0
20100066,15557,2010,2010-04-05 23:45:00,2731,CHEVRON PIPE LINE CO,"CYPRESS 10"" CRUDE PIPELINE",ONSHORE,UNDERGROUND,CRUDE OIL,,,VENICE,PLAQUEMINE,LA,29.2564,-89.1883,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,400.0,,185.0,215.0,NO,NO,YES,4/6/2010 1:57,9/11/2010 7:00,0.0,,,,,,,,,,,,,2200000.0,33600.0,0.0,8700000.0,3000000.0,0.0,13933600,1048.0,75.0,84425.0,1.8,1.0,2023-06-08,1.0
20100028,17928,2010,2010-04-07 01:46:00,2730,CHEVRON PRODUCTS COMPANY,,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LOUISVILLE,JEFFERSON,KY,38.1337,-85.5012,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,4.0,0.0,4.0,0.0,YES,NO,YES,4/7/2010 1:46,,0.0,,,,,,,,,,,,,45000.0,504.0,0.0,35000.0,20000.0,0.0,100504,1026.0,74.0,57955.0,1.7,1.2,2023-03-11,1.0
20100060,18676,2010,2010-04-07 10:45:00,22610,"MAGELLAN PIPELINE COMPANY, LP",,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,WALNUT SPRINGS,BOSQUE,TX,32.06374,-97.81895,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.71,0.0,0.71,0.0,NO,NO,YES,,,,,,,,,,,,,,,,14500.0,90.0,0.0,4000.0,18000.0,0.0,36590,951.0,62.0,47357.0,2.1,0.6,2023-12-01,1.0
20100064,15072,2010,2010-04-08 18:58:00,31684,CONOCOPHILLIPS,"GD-03, GOLD LINE",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GREEN RIDGE,PETTIS,MO,38.63064,-93.39656,NATURAL FORCE DAMAGE,TEMPERATURE,0.24,0.0,0.07,0.17,NO,NO,YES,4/8/2010 18:58,4/9/2010 10:30,,,,,,,,,,,,,,0.0,27.0,0.0,0.0,0.0,0.0,27,982.0,52.0,83286.0,2.5,0.4,2023-04-23,1.0
20100062,17649,2010,2010-04-09 14:00:00,300,"PLAINS PIPELINE, L.P.",COLORADO CITY STATION,ONSHORE,TANK,CRUDE OIL,,,HERMLEIGH,SCURRY,TX,32.5375,-100.8377,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.36,0.0,0.36,0.0,NO,NO,,,,,,,,,,,,,,,,,0.0,30.0,0.0,125.0,125.0,1500.0,1780,1072.0,59.0,86959.0,1.8,0.7,2024-02-13,1.0
20100075,15843,2010,2010-04-10 18:40:00,18718,SUNOCO PIPELINE L.P.,"NOBLE 8""",ONSHORE,UNDERGROUND,CRUDE OIL,,,CASHION,LOGAN COUNTY,OK,35.86572,-97.62111,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.02,,0.0,0.02,NO,NO,YES,4/10/2010 18:40,4/24/2010 6:58,0.0,,,,,,,,,,,,,131956.0,2.0,0.0,35946.0,0.0,0.0,167904,818.0,75.0,56779.0,2.9,1.3,2024-01-11,1.0
